comment,num_of_likes,reply_count
the best vid u ever made,0,0
I want I am from Iraq,0,0
to the matrix,0,0
Next vid pls do biggest ant MANSION with biggest ANTS,0,0
How do you not get lost down,0,0
Next Picked up by Aliens and traveled Lost Noland in one,0,0
Just try exploring indian ancient,0,0
There are so much pyramids in egypt what shocked me is that sudan has more pyramids,0,0
Frome Bangladesh,0,0
Can you stay one night on the Location is,0,0
Can you stay one night on the Location is,0,0
Can you stay one night on the Location is,0,0
Can you stay one night on the Location is,0,0
Can you stay one night on the Location is,0,0
Can you stay one night on the Location is,0,0
This is amazing,0,0
I ran out of,0,0
But I get the gold I wish that I got the gold cause the biggest fan I I be your,0,0
But I get the gold I wish that I got the gold cause the biggest fan I I be your,0,0
And the toy that you buried,0,0
There is Angel Cat in,0,0
can i have for no reason,0,0
Can you stay one night on the Location is,0,0
Iam new subscriber plz iphon gift iam Bengali,0,0
Thankyou,0,0
VM GRANMISTERIO TE SALUDA,0,0
Still water,0,0
I want a challenge,0,0
Idk about that water,0,0
This is a great This is exactly how you should act if you get unrestricted access to one of the wonders of the,0,0
Nah it was definitely the Basically,0,0
We are the civilization and history of Egypt,0,0
It must be awesome to be able to do what ever you want,0,0
Easy Maths Basic to advanced Home Schooling made easy,0,0
This is,0,0
Dubbing is fantastic,0,0
No not CATAN,0,0
Iam proud to be Egyptian,0,0
Can you stay one night on the Location is,0,0
Still water and braing eating amebas,0,0
Thanks your subscriber,0,0
Next I spent hours in Area,0,0
This video is so interesting,0,0
From Bangladesh,0,0
im your subscrber from Afghanistan,0,0
Form Bangladesh,0,0
Thanks for subscriber kepp supporting guys your small brother,0,0
How long u till hours in space,0,0
Did Karl just dived in still brain eating amoeba water,0,0
this is,0,0
Best youtuber in the,0,0
Did he just,0,0
Thanks sir,0,0
Love from Pakistan really appreciated your work,0,0
Fantastic bro,0,0
Make a video hours in,0,0
I throw up when I see these thumbnails,0,0
TERIMAKASIH PENGALAMANNYA YANG LUAR BIASA,0,0
Indian helicopter,0,0
There are really no words to describe this,0,0
Can you visit We are very happy,0,0
it is not tiger is,0,0
How does he do these stuff,0,0
Bro played amenti irl,0,0
I am from I was hope to see you there it,0,0
Can I have million vbux,0,0
cave divers ahh,0,0
Next video mount everest,0,0
Thanks for sharing learned a,0,0
You are the best I connect with you,0,0
That was still water,0,0
This was super,0,0
U should spend hours in the mummy box,0,0
Feastable chocolate,0,0
From u bro,0,0
hello here in Indonesia to tour Borobudur temple,0,0
I was in this,0,0
the goverment of egypt is chill af,0,0
Songdong the next,0,0
love from Bangladesh,0,0
The Egyptians had electricity,0,0
Best YouTuber in world,0,0
I need your support,0,0
Is that not considered still,0,0
thanks for taking us on this,0,0
This video is really awsome ever I seen others explore,0,0
Cool,0,0
Thank you so much for this It was very,0,0
Come to mars matrouh,0,0
Top,0,0
It is so crazy,0,0
Try to visit it was the first and oldest civilization in the,0,0
I does that mean I get a,0,0
Great,0,0
IS IT,0,0
Welcome to Egypt,0,0
VM GRAN MISTERIO TE,0,0
The German Synchro is absolut,0,0
Thank you for this very,0,0
Nah almost a billion views in no timeni need to be jewish,0,0
Your videos are always so thank,0,0
from Egypt been in the exact place where king tomb,0,0
from Egypt been in the exact place where king tomb,0,0
As an this is the first time I see and hear about the things shown in this this is one of the best videos ever,0,0
isnt it still water,0,0
If you love Feastables,0,0
I think they should yell in I believe it disturbs the people resting,0,0
Property in,0,0
I love this video to the core,0,0
I saw the lebanese flag on that truck,0,0
Who gave so much money to,0,0
min ufo or fast bird,0,0
Rented a new houese,0,0
The greatest Erownie,0,0
So Far the Coolest Video Ever Seen,0,0
Next you should stay in Costco for a,0,0
VMGranMisterio say,0,0
Your videos are always so thank,0,0
ESCRIBE Grandpa is so,0,0
Amazing content as,0,0
How do you join beast games,0,0
Bro kar iso historia,0,0
This was actually I love history,0,0
Not sure if disrespectful or,0,0
Your in nba,0,0
You are requested to come to,0,0
I want to come to your I am watching from,0,0
does the curse you want to,0,0
They should make a another pyramid and it must be even bigger,0,0
Thank you so much for this It was very,0,0
I wonder how much he had to pay to do this,0,0
fine with any kind of cookie,0,0
I subscribed to you but I have a cookie,0,0
Cyrus II of Persia,0,0
Yo,0,0
VM GRAN MISTERIO TE DESDE,0,0
Truly,0,0
zahi def grabbed that gold on the way out,0,0
play geometry dash,0,0
Tareke or however you spell it is back,0,0
what about the brain eating amoeba in that still water,0,0
Your videos are always so thank,0,0
Goated goated goated,0,0
I the only one think about how short they must of been,0,0
Thanks for sharing learned a,0,0
This is,0,0
You should make a video travelling all around the world to prove if the world is flat or a be crazy,0,0
easily best vid you have made,0,0
You should definitely visit luxor aswan in egypt Luxor is the oldest and most Ancient Egyptian sites,0,0
a great video really,0,0
Great,0,0
years ago,0,0
PAR CONTRE LE DOUBLAGE FRANCAIS C EST VRAIMENT PAS POSSBILE,0,0
Audio track is in,0,0
We can all agree this video is much shorter than we wanted,0,0
All these tunnels have been recently,0,0
I think there is an underground city of ancient Egyptians under the,0,0
Unrestricted find the pillars under the,0,0
Who is watching for semester,0,0
hours in area,0,0
come to explore Angkor Siem,0,0
Nobody was buried in the pyramids,0,0
Take me in your challenge,0,0
I am reassured now that they are years old and built by Egyptians,0,0
audio track use JAPANESE is awesome,0,0
no way Egyptians built them to much weight and size,0,0
Get cheap prices for Festables chocolate in,0,0
Bro finding DIO,0,0
Love from Tamil tamil dubbing i came,0,0
this whole video gave me so much anxiety,0,0
so did aliens build the pyramids or,0,0
XRP Utility and adoption,0,0
Can you stay andaman north sentinel island for,0,0
So great,0,0
I wish I was there,0,0
Firm believer in what Nikola Tesla said about the,0,0
Nice video amazing full story and very satisfying,0,0
I AM FROM BEN NE MUTLU,0,0
crazy how I was also at the piramids those are absolutely Insaneee,0,0
Great,0,0
Still water,0,0
Definitely not just Extremely insulting to the original,0,0
Egyptians just took it they been there before them,0,0
Super Beast,0,0
Bro became a cave diver in Egypt,0,0
We need to see UNDER them,0,0
Thats all because they wont you make about underground,0,0
Doing,0,0
That is more very interesting on this vacation in need going to trip at there but no enough money for a,0,0
Cool,0,0
big Concept is cool but not the,0,0
wow amazing found things inside pyramid for the in the exchange of,0,0
BURDAMISINIZ,0,0
New blawlers finx and lumi,0,0
Thank you for sharing this exploration,0,0
I already find the golden toy lol,0,0
when they are going down before the highest point hour ragdoll going down,0,0
still water,0,0
Imagine another mile underneath the pyramids,0,0
That was scary,0,0
Great a bit claustrophobic but also very educational,0,0
Thsnk you Mastyrbeast,0,0
Everybody has this,0,0
Sorry in a Egipht and i wil found your i found the letter i FOUND the,0,0
amazing I love watching such intriguing I recently came across some discoveries on Listverse worth checking out for those who love unique and,0,0
hour In Colombia,0,0
The laughing and dicking around is pretty for such a they should get Josh Gates to do this instead,0,0
UNRESTRICTED ACCESS TO THE full of MILLIONS falls over and opens,0,0
you should visit mohin jo daro,0,0
Bro make a history,0,0
power plants not tombs,0,0
mrbeast we are the best and,0,0
You can get Persian subtitles,0,0
Why use,0,0
When,0,0
No way that water was safe to dunk your head in,0,0
The lighter side of Zahi,0,0
Watching from Pakistan,0,0
W for cameraman who filmed all this carrying weight and crawling through tunnel at the same,0,0
really at Fun land using ai,0,0
Place help,0,0
i Need Bitcoin,0,0
incredible what money can,0,0
Awasome vedios one of the Pyramid discory,0,0
They,0,0
PYRAMIDS WAS A ENTRANCE FOR THE GODS TO COME FROM UNDER,0,0
what lies under these kingdom,0,0
Can I have,0,0
I am from Egypt,0,0
Imagine actually believing the pyramids are only years old,0,0
Buy me biycle i am from ethiopia,0,0
This is tamil dubbed,0,0
Egypt came and then history,0,0
Wait that still,0,0
This is one of the best videos ever,0,0
THE GOLD IS GONE BTW,0,0
The loucure,0,0
Its not complicate map a piramid with the tecnology,0,0
So many lies clearly you part of the cabal,0,0
Definitely would love going there,0,0
You asked Hawass about the water erosion at the sphinx i think you were ready for this trip,0,0
built by the polish,0,0
I absolutely love this,0,0
I have the rarest one,0,0
Mister beast I Found the ultra super mystery case Today,0,0
Logan Paul getting banned before even coming crazy,0,0
For the Definitely,0,0
we got karl the cavediver before,0,0
The pyramid of giza is not but a tesla,0,0
Love this I would love to see you and the boys adventure,0,0
Those are not tombs,0,0
I think that this video is one of the most serious and incredible I have ever Thank you so much for being you and doing what you,0,0
Need help to,0,0
Plz promote me i am from Bangladesh,0,0
First time watching,0,0
Inside the U were out of the pyramids most of the time,0,0
Very interesting to many many bullshits to,0,0
Come and explore the civilization of Iraq with its many historical knowing that Iraq is the oldest civilization in with a history of such as the Ziggurat of and the Assyrian and Akkadian I advise you to do,0,0
Holy cow,0,0
Thanks for,0,0
was that an iron maiden,0,0
money can do everythingalmost in this world,0,0
We need teachers to play this,0,0
BURDA,0,0
would have been awesome if they had dealt with the alternative theories to the pyramids beforehand,0,0
Am from romani,0,0
Who are you had an exclusive access to such places for a few I understand money talks,0,0
AFRICAN genius thousands of years,0,0
still,0,0
I bet doc zahid was trolling the whole time,0,0
hebrews built the pyramids by the beatings from the egyptians,0,0
Just because they have signs of back injuries mean they BUILT the They could have been renovating what was already,0,0
I wish I could meditate in there,0,0
What a video,0,0
Not aliens build it but Goaulds,0,0
Proud to be Egyptian,0,0
Advanced civilizations told them how to build,0,0
Next time bring a drone with u,0,0
Still water,0,0
Even crazier now since the new,0,0
Some one needs to send this to Joe,0,0
What about the underground city of kfhu,0,0
So cool,0,0
WE ARE THE The entire reason they want the official narrative being,0,0
So they build this giant pyramid and then just scratch on Thats insane,0,0
They really try to shove the theory Egyptians built the pyramids and not aliens,0,0
Best in this plateform,0,0
Beast For life yo,0,0
what did Nolan,0,0
Book of Ra,0,0
I have the gold beast sworm,0,0
I addict that,0,0
best video about this content,0,0
so next will be taj mahal bro this will be crazy,0,0
Mrbeast gave us the proof that the Egyptians build the pyramids,0,0
Wow indian army helicopter,0,0
First we got Egypt next TODAYS VIDEO WE WENT THOUSANDS OF FEET DEEP TO EXPLORE THE,0,0
Karl just became a cave,0,0
Nothing interesting in there And it is alowed to vizists in jus a smal part of the piramids the reali interesting and cool stuff is not aliwed to vizit,0,0
a help of huge amount of they let us do anything in,0,0
Bros playing amenti irl,0,0
The pyramids tombs,0,0
Should have asked them about the pillars under the pyramids,0,0
Mind blowing,0,0
I hope okay,0,0
Last Days of Learn,0,0
This is what we need not challenges,0,0
Put on your Put on some,0,0
still water,0,0
What about king ferro,0,0
Escribe for Mrbeast,0,0
The israelities beat the pyramids as slaves I find it kind of disrespectful of there ignorance not there fault tho great video,0,0
curse,0,0
FREE HELP plzz help,0,0
that was cooll,0,0
Sure is a lot of English and French graffiti inside,0,0
this has to be a historic vid,0,0
The entire video I was literally just wincing at the amount of money bro probably spent,0,0
is Karl a cave,0,0
Karl is cute,0,0
Why you to come Angkur wat in,0,0
the clip of the oxygen thing short idk,0,0
Can you unblock Erowni,0,0
Quality expensive stuff privileged to have a view,0,0
inviting you to come,0,0
Aaaaand Welcome to the,0,0
VAR ARE THERE ANY,0,0
Are there any,0,0
Who Came Here From The Karl Short,0,0
Help your Palestinian May Allah grant you many,0,0
Next One night inside the,0,0
Tagging all over the walls tells you more than people have been there,0,0
be terrified of that water,0,0
Why is this minites,0,0
Michelle Captain do I have to tell him best,0,0
The coolest video ever watched,0,0
Its Amazing,0,0
Imagine how they made that,0,0
This is the great expedition of Egyptian pyramids,0,0
The pyramids are almost certainly not,0,0
Mohamed fan,0,0
The things they do to find Nolan love,0,0
Woulda been cool if it for the year old,0,0
This is thanks for making this,0,0
Why is there no in the toom,0,0
How we can get this Toys in Serbia,0,0
They used Jews to build this according to the Bible,0,0
Carefully narrated,0,0
History class in,0,0
FREE A L E S T I N,0,0
Thank you so much I got to Egypt a few weeks ago I got free,0,0
still,0,0
Plz help the,0,0
I love mrbeast he makes the best video,0,0
What a legend,0,0
What a legend,0,0
Pls help Palestine needs you,0,0
That water is probably filled with brain eating amoebas,0,0
The Egyptian pyramids are so,0,0
not for sarcophagus,0,0
This was extremely insulting to the intelligence of the entire world,0,0
Welcome to Egypt,0,0
this is why I came here,0,0
THE,0,0
I want to have an iphone,0,0
Going into next pyramid,0,0
Next video spending hours in area,0,0
I took dollars in the cool,0,0
Eating Pizzas in Days,0,0
this is getting so what money can this is getting equally scary as this feels nonethical,0,0
this is,0,0
still water,0,0
It was very nice to see the,0,0
I have a special swarm,0,0
the pyramids they were power generators,0,0
Bro make your own That would be more cool,0,0
I thought not supposed to swim in still water,0,0
Aliens definitely built,0,0
Yes Egyptians built the pyramids by doing the labor but the architects of these pyramids were not just Egyptians the knowledge was way too sophisticated,0,0
Un video minecraft plis,0,0
Nice,0,0
Who watch from pakistan,0,0
in a ancient power source,0,0
They found giant cylinders beneath the surface so now believed the Pyramids were generators not,0,0
the pyramids in,0,0
Bro has a curse on him now,0,0
Absolutly Thx for this epic video,0,0
Wow so beautiful In year old,0,0
So interesting,0,0
Mrbeast play roblox,0,0
Cave divers after seeing,0,0
Do they really allow people inside,0,0
Im from,0,0
Too much yell,0,0
I,0,0
AT not asking for LMAOOO,0,0
Wander how the granite box fit through the small,0,0
Taiwanese audiences do not need Chinese only Traditional Chinese subtitles are required,0,0
I wonder if this will be shown in history textbooks,0,0
now stuck,0,0
How much money did he pay them to let him look at the Pyramids,0,0
And that ladies and is how you explore the,0,0
Uncharted,0,0
this is time for Firon,0,0
Beast I love you l am,0,0
Thank you for this incredible,0,0
The,0,0
Very nice and warm video,0,0
Am I the only one who wants to swim to the,0,0
Is there an ancient,0,0
in the Old made,0,0
very hardworking,0,0
peramid realy a strange,0,0
lowest,0,0
You will You will,0,0
not a,0,0
Anyone here after they found out new structures under the,0,0
This is you tube video thausand years ago,0,0
What an insane Karl in that hole was,0,0
oh nah is that still water,0,0
I wonder how much they paid to get access to all those,0,0
turns out these were not built as tombs for thier thanks to the new discovery from the,0,0
new meta Shorts with,0,0
Me friend is from Egypt who has thats comes from,0,0
This is so epic,0,0
Are there Turks,0,0
This is probably one of coolest It seriously amazed me about the origins of the pyramids of aincient egypt,0,0
Make feastables swarms season,0,0
this is incredible can you do,0,0
Bro still water,0,0
Crazy to think that years is probably a low estimate,0,0
I was at the pyramids and the sphinx on Wednesday and it was an incredible experience,0,0
Is Karl Stillwater is very dangerous,0,0
did someone get that gold,0,0
Who watchs in,0,0
I am from Ukraine and,0,0
can you poste the full unedited videos of the,0,0
just turn on xray bro you gonna find it,0,0
given that the adventure is very cool,0,0
I wonder what for thinks of this video,0,0
umm is he Uzui i mean he has wifes,0,0
This is the best video,0,0
karl is now a cave diver,0,0
so try to get in,0,0
Episode,0,0
When is the nest beast I love,0,0
Not a that placating narrative is tired and,0,0
It definitely built by the Arabian people of today,0,0
Wow Super,0,0
I have a hyperchrome,0,0
this entire video gave me anxiety,0,0
The ai,0,0
goodness,0,0
ARE THE PEOPLE FROM EROWNIE OPEN ME MRBEAST,0,0
The got me laughing so hard,0,0
Most popular video over Egypt pyramid love Very informative,0,0
still water,0,0
when do chocolate bars arrive in,0,0
I Love from,0,0
tell how many million views will this video millions millions millions billions,0,0
Bro is Indiana,0,0
I believe what I am seeing,0,0
History,0,0
How much you spend for this,0,0
you bro love from,0,0
The person responsible for are more than yrs,0,0
iphone brother,0,0
Tamil But Why Tamil Have any particular reason For this video exploring very old Place with Oldest language in the world,0,0
that tunnel goes to the nile,0,0
Karl became a cave diver in,0,0
Info info,0,0
As Robotnik once not allowed up one of the,0,0
You are very very,0,0
Historical information are amazing,0,0
Wow awesome,0,0
even the arch proove they detein a kind of knowledge on making and store electric energies,0,0
Bro rented a property in Egypt,0,0
Bro rented a property in egypt,0,0
that reminds me of cave,0,0
I simply believe they made history in just hours,0,0
Still water,0,0
IS THAT,0,0
Amenti,0,0
Bro predicted cave,0,0
Mrbeast,0,0
Love Mrbeast from,0,0
what,0,0
this is how amenity started,0,0
I believe they offered Nolan a Sugar,0,0
Where do I find those specialized shin guards used in the,0,0
Put out a longer video on beast,0,0
No way Logan Paul got denied entry HAHA,0,0
How do you spell king cephine,0,0
RETURN THE SLAB,0,0
i loved when gio won,0,0
What you neam,0,0
Amazingly picturization great video,0,0
The new findings these are not But still a great So jealous,0,0
Next spent hours in the tallest,0,0
Such an Wow,0,0
Imagine if ligts are off,0,0
Miernix on yt plz,0,0
Bring feastables in ALBANIA,0,0
They dont let researcher in but they rent the whole thing to a YouTuber with money,0,0
you are getting a curse for touching there,0,0
You risked your life making this video,0,0
still,0,0
WHY WAS IT SO,0,0
it awesome that Nolan is not here OMG so rudeeee lol,0,0
while watching this I kept screaming,0,0
i hope that I was Egyptian,0,0
What do u do in your life when u do not make any,0,0
KYLE IS CAVE,0,0
So many graphitises there,0,0
I am now convinced the pyramids were NOT built as they have been used as tombs but they were built much much,0,0
TURKLER BURDA MISINIZ,0,0
But how did he write the date so many years,0,0
this is misir maybe,0,0
Power of money,0,0
Karl think he is cave,0,0
Sir big fan Im small,0,0
why on earth r all these vids suddenly translated to,0,0
how much money was it,0,0
Better than a home in the USA,0,0
Tombs of the primes,0,0
Next,0,0
An animated video would be much better,0,0
Power of money,0,0
Is it possible to stay in Japan for,0,0
they build them,0,0
bro became a cavediver,0,0
Thats so cool place to Next Great Sphinx of,0,0
I want to join your team,0,0
Your videos are the,0,0
still,0,0
The most disappointing video i have ever seen,0,0
you could have taken the bone for a DNA test,0,0
very impressed with your you are a interesting character and your big,0,0
Nah you cant prove the Pharaoh of tutamunhkamon,0,0
They are definitely not,0,0
people who g have been in here in while a bunch of graffiti and of names written in it lol,0,0
The first time i ever saw this Primid,0,0
hours what,0,0
Bring back mrbeast swarms,0,0
Interesting that you went under the sphinx but not inside its,0,0
Do you have Chocolate,0,0
I have got bit by a camel,0,0
I still think we had some crazy tech to build the pyramids even if it aliens,0,0
I came from erownie,0,0
Come to ethiopia pleased,0,0
Wow super exciting,0,0
bro is a cave diver now,0,0
very entertaining and informative video,0,0
really historical video,0,0
Theres a reason Logan allowed,0,0
I really expected juicer more revealing,0,0
Am also Egyptian and u should see the monsestarys there,0,0
Older piramid then this has discover in Bigger then Wait last chamber were only How much signature of people there are on top with,0,0
The fallen angels built the pyramids,0,0
If you have money you can do,0,0
bro is a cave diver,0,0
The video editor is,0,0
I wonder if the Egyptian government allowed this cut they cut the funding from the LOL,0,0
amazing,0,0
Wow million views nice nice,0,0
I wished he even on there he is not funny at all,0,0
Thanx for tamil dubbing,0,0
Guys this i a sign that even if you have richiess as much as the pharoh nothing is going to save from seeing your lord Allah so turn back to him,0,0
This adventure must have cost a few quid,0,0
pyramids are not tombs bud,0,0
Doctor Zahi is actually a teacher whose language is english,0,0
Now I think in,0,0
Escribe was funny,0,0
As above so below,0,0
Sir I need your help sir,0,0
the amount of advertizing is,0,0
Plz sri one selphey,0,0
Og tamil dub very super,0,0
Mrbeast,0,0
Egyptian builders must have had some super This is,0,0
I love mrbeast,0,0
how do you SOMEHOW get access to the ancient wonders of the world,0,0
property in egypt,0,0
you come to,0,0
This is awesome such an of These Egyptians are amazing,0,0
PANDA IS EVERYWHERE,0,0
Sound was used to leave the the sarcophagus heals body instantly if you lay inside and it was already measured by JOHN STUART,0,0
Bro plz iphone,0,0
still water,0,0
I was pleasantly surprised by the quality of this,0,0
but how,0,0
Actually from Egypt so thank you for doing this video,0,0
Welcome to Egypt,0,0
I want to join your team bro,0,0
First Time see,0,0
where is the escribe,0,0
I bought ur,0,0
egyptians made it but that doesnt mean they dont have alien dna inside them,0,0
King of Egypt Musa w,0,0
A tomb with no mummy ever Cool video,0,0
We love these types of videos,0,0
Ur the best YouTuber,0,0
karl the cavediver,0,0
The gold is gone,0,0
Way older than bro,0,0
Alien built,0,0
Shout out to MOHAMED EL BOURY,0,0
It was the beast that allowed the lidar guys,0,0
This was,0,0
Great pyramid of Giza,0,0
Right as a beast still watch your videos if you make them a bit lol love you videos and I do wish they were longer in some,0,0
The director is funny,0,0
The person is talking Arabic,0,0
Big brother,0,0
Me how much did you pay for them to make this,0,0
Egyptian,0,0
Kiss the mummy,0,0
HOLA MITBES TEQIERO,0,0
delivering a more not sure how many travelers get to the because many of them have a hard time getting on the UBER at the airport before they get,0,0
Does anyone actually believe,0,0
Are all followers,0,0
try visiting indonesia bro,0,0
thanks mrbeast,0,0
I am from Bangladesh,0,0
crazy how they took these people body out of their resting Great video btw,0,0
And they say that money buy you,0,0
really cool,0,0
Hey mrbeast,0,0
Why send a RC rover with cameras and And why not pump out this water from the,0,0
lmao the product,0,0
I am very thankful to beast for sharing this wonderful knowledge and I watched this video in telugu,0,0
Wow very very nice video,0,0
This could have been a lot more educational with so much more information,0,0
Bro the japanese audio track Naruto fans u will love it,0,0
Saw this video in Punjabi,0,0
He bought Egypt and its,0,0
This is proof money can buy anything and happiness,0,0
Bro I also want feastables but it is expensive,0,0
I let,0,0
You are inside a ginormous battery that is charged by vibrations,0,0
At Karl is a cave diver,0,0
Why do ancient Egyptians look African and not Middle,0,0
cheeas want hear me,0,0
Tamil translation awesome,0,0
Not,0,0
He plays roblox,0,0
Who is Russian,0,0
Egyptians are,0,0
I saw your video from and I want to participate in your,0,0
Bro they swin in the still water that of bacteria,0,0
This Video is brought you see more,0,0
How people can understand your speaking because of hindi language,0,0
Wonder how much did he pay the Egyptian government to unrestricted access,0,0
Tombs of Egyptian high priest covered in tombs of pharaohs Ok,0,0
I am Egyptian,0,0
Hello I am your new subscriber,0,0
What an omgg i love this,0,0
I am in Egypt,0,0
Feastables is the best,0,0
I want mis the,0,0
guys,0,0
Egyptians build the nor did the aliens or humans,0,0
I love it,0,0
If only people in modern history visited the highest point then how were there so much graffiti,0,0
This is crazy but Area,0,0
from Indonesia,0,0
Do Repentance to Allah only worship he is one he is great Almighty forgiving,0,0
really there was more than graffiti names on the walls and,0,0
somehow in egypte is money,0,0
Spend days in the Egyptian pyramids,0,0
the nether,0,0
Come to Egypt,0,0
Karl is so much funny,0,0
Karl person gone the,0,0
Baat to exactly sahi hai,0,0
This is incredible and the first time ever seen INSIDE the I realize quite how big they were until,0,0
What if the pyramids connect,0,0
Thank you Visiting eygpt an Egyptian,0,0
Mrbeast,0,0
Great,0,0
in Egypt right now,0,0
you are truly,0,0
weakness of thrones w w s,0,0
Welcome to Egypt,0,0
wait im Egyptian,0,0
you should have ask why the statues dont have nose,0,0
This video is very special,0,0
SO YOU HAVE A HRS ONLY A MIN YA OK,0,0
This is scary,0,0
aliens shut,0,0
I cant even imagine what are inside of,0,0
What an adventure,0,0
Audience shocked egypt rocket,0,0
Having a Chinese audio track is simply,0,0
Them going in still water scares,0,0
I am Egyptian,0,0
Pharaoh was cursed by Allah wa because he arrogantly claimed to be the Lord of mankind and rejected the message of Prophet Musa be upon,0,0
still water,0,0
that still water,0,0
I must be too claustrophobic in there,0,0
not a No body was ever found there,0,0
When can you come in Pakistan,0,0
KARL IS A VICTIM OF STILL WATER,0,0
The lounge,0,0
can i be in a vid,0,0
i love that invincible title card outro,0,0
now interested,0,0
This is Isabella im your fan,0,0
A very mysterious the Egyptian,0,0
Shows money can buy,0,0
Bro litterly four days four,0,0
I spent hours inside the piramids,0,0
how mush maney you have,0,0
This is so cool I wish I could be,0,0
Who sees mrbeast video in Tamil,0,0
Can you unblock,0,0
mrsshits who cares lol,0,0
Im in Egypt I want to see you,0,0
Mrbeast,0,0
U mean the gold I just grabbed,0,0
Ay love ms beast,0,0
Mind blowing,0,0
really,0,0
scans said there was a chamber under the they for sure filled the tunnels in there was alot more then what was shown in the video in other pictures people took getting,0,0
This is,0,0
Our basically is cave divers mode,0,0
Big fan brother from Bangladesh,0,0
How did bro just say somehow have unrestricted access to the pyramids of so normally,0,0
Love this special adventure video,0,0
bro drum I suddenly have accsess,0,0
Support Egypt,0,0
Bro karl became a cave diver,0,0
How much did it cost you to see,0,0
Ur too overrated,0,0
these peoples are so brave,0,0
Why is nolan so nolan,0,0
We want chandle back,0,0
This is a stagnante,0,0
but not even an hour of a,0,0
Bro went from winning all prizes at an amusement park to visiting the gates to the under world,0,0
Sand me visa brother plzzzz am from Pakistan brother,0,0
Sand me visa brother plzzzz am from Pakistan brother,0,0
I catch Anubis,0,0
Beast,0,0
Wow bruh rented out the pyramids for,0,0
Yours video is crazy,0,0
Who watch in Punjabi,0,0
in Egypt,0,0
Bro shall I join you as a friend,0,0
Why there is no urdu language option in sound track,0,0
Love from Pakistan,0,0
is,0,0
Reminds me of the pyramid tomb of,0,0
One off the best video,0,0
Nolen is the,0,0
CoNvInCeD,0,0
Amazing content and nice incredeble history,0,0
just about the past about the stories that shaped who we Every moment holds a a a Share your thoughts what part of history touches your soul the,0,0
They got moonknight by their side,0,0
How many Turks are there,0,0
many mysteries are revealed,0,0
THATS CRAZY NO WAYY,0,0
I want to see the underworld,0,0
not,0,0
faraw Cufur piramid,0,0
The cameraman,0,0
BURDA MISINIZ,0,0
Mishary pyramid,0,0
Proroc MUSA,0,0
Plz visit the Pakistan,0,0
Cleo patra,0,0
How short were Egyptians bro,0,0
I am watching from,0,0
Lowest point of the pyramid Aged badly,0,0
I took the gold sworm,0,0
i went to the permed,0,0
Was you at Egypt,0,0
why you come visit,0,0
Bro so crazy,0,0
People who thought king as firaun,0,0
Why are there no water fountains for the Egyptian people to drink fresh water from the,0,0
IPhone,0,0
claustrophobia,0,0
Zahide won this,0,0
This is so crazy,0,0
brother is playing minecraft irl,0,0
so beautiful vedio,0,0
pyramids werent built by nah the viltrumites built the pyramids and i have proof,0,0
Come in Gujarat,0,0
been past the limit for oxygen loooool,0,0
ethiopia axsum,0,0
naw he be getting into anicient aliens type now,0,0
im sure aliens helped egyptians to build mine this bigass holes,0,0
Bro I want this chleg I want money,0,0
Invited you to bangladesh,0,0
One if the most amazing adventures I wish I could have seen it for myself very,0,0
is crazy,0,0
It is the mother of the world,0,0
He paid mill for hours Totally worth it,0,0
i loved this,0,0
I want,0,0
This video had a lot more potential,0,0
guys that is really expensive to explore,0,0
I have subscribed to you,0,0
New subscriber here Lijan kinghen vlog north east,0,0
What the yt can do with money,0,0
Oh so where Karl went,0,0
So cool and I am very excited for the future project to come out in this year with a great project that is very exciting for,0,0
I heart uuu,0,0
you are the best mrbeast,0,0
saying aliens constructed those but he question who built the Mayan,0,0
This video is awesome than hundreds of,0,0
I want to listen in how to turn off,0,0
Meaning the prophet Muhammad from the year,0,0
WOW nice of you,0,0
I cant believe they let you do,0,0
What did I,0,0
I can see why you are the most famous,0,0
Where is the,0,0
achieved what only DREAMED ABOUT,0,0
I speak Arabic,0,0
But it was not the Egyptians who built the pyramids but their slaves the Israelites who built the pyramids,0,0
i love these videos but karl cracks me up xDD,0,0
Greetings to your dear mrbeast I invite you to come to Iran and see the oldest and greatest civilization in the history of the world,0,0
CAVE DIVER EXPERIENCE AHH,0,0
this part was so,0,0
How come this body you dug up decomposed,0,0
If anyone is I can come,0,0
Aare ye to Egypt hai me to bharat se dekh raha hu,0,0
I expected that inside the pyramids there were jewelry and fruits,0,0
I want feasible,0,0
Him saying somehow they let i would guess the fee let him do whatever he wants,0,0
I wish I could join them,0,0
i dont understand why they just use any xray texture packs,0,0
I have watched full beast,0,0
what a goat,0,0
Did yall see a face in the water at,0,0
Portal to the underworld or portal to the other,0,0
Love,0,0
I hope you come to Syria,0,0
not a tomb,0,0
I want a chicken nugget oh nice vid btw,0,0
Have you cheacked the,0,0
why are they so mean to nolan love him so much,0,0
Egypt fvt place,0,0
Hello mrbeast from Mexico but I use translator I wanted to tell you that you are the best,0,0
Wo amazing place,0,0
How much was their,0,0
This Egyptian are awesome,0,0
Egyptian government are liars,0,0
Ok is by far the coolest video you ever made,0,0
Egyptian before were,0,0
What a bunch of liberal,0,0
Is this video is true about the,0,0
People in in it,0,0
I AM FROM EGYPT,0,0
If you ever return to ancient say goodbye to your,0,0
not your,0,0
Karl is a certified cave,0,0
